year,ISO,LiNo,latitude,longitude,Brandt_index,Aeg_aed_index,Res_index,Contain_index,Larvae_index,,date,
2012,49,8,22.6101185,120.3197665,9.912536443,0.017492711,8.163265306,11.48648649,42.56559767,,2012/11/26,2012/12/2
2012,50,8,22.6101185,120.3197665,6.349206349,0.015873016,6.349206349,7.692307692,60.31746032,,2012/12/3,2012/12/9
2012,51,8,22.6101185,120.3197665,6.100795756,0.050397878,5.835543767,8.243727599,93.89920424,,2012/12/10,2012/12/16
2012,7,8,22.6101185,120.3197665,1,0,1,3.03030303,0,,2012/2/6,2012/2/12
2005,11,9,22.6109725,120.3237308,0,0,0,0,0,,2005/3/7,2005/3/13
2005,15,9,22.6109725,120.3237308,4,0.02,4,7.142857143,12,,2005/4/4,2005/4/10
2005,18,9,22.6109725,120.3237308,3.571428571,0.035714286,3.571428571,4.444444444,44.64285714,,2005/4/25,2005/5/1
2005,21,9,22.6109725,120.3237308,1.886792453,0.056603774,5.660377358,4.545454545,84.90566038,,2005/5/16,2005/5/22
2005,24,9,22.6109725,120.3237308,5.660377358,0.075471698,5.660377358,4.545454545,67.9245283,,2005/6/6,2005/6/12
2005,27,9,22.6109725,120.3237308,2,0.1,6,2.43902439,120,,2005/6/27,2005/7/3
2005,30,9,22.6109725,120.3237308,4,0.1,6,3.125,58,,2005/7/18,2005/7/24
2005,32,9,22.6109725,120.3237308,13.20754717,0.094339623,7.547169811,12.06896552,105.6603774,,2005/8/1,2005/8/7
2005,50,9,22.6109725,120.3237308,0,0,0,0,0,,2005/12/5,2005/12/11
2006,12,9,22.6109725,120.3237308,1.886792453,0.094339623,1.886792453,1.818181818,5.660377358,,2006/3/13,2006/3/19
2006,16,9,22.6109725,120.3237308,4,0.2,4,3.448275862,94,,2006/4/10,2006/4/16
2006,19,9,22.6109725,120.3237308,5.769230769,0.057692308,5.769230769,3.947368421,48.07692308,,2006/5/1,2006/5/7
2006,2,9,22.6109725,120.3237308,6,0.04,6,5.769230769,152,,2006/1/2,2006/1/8
2006,24,9,22.6109725,120.3237308,22.64150943,0.075471698,9.433962264,13.33333333,283.0188679,,2006/6/5,2006/6/11
2006,32,9,22.6109725,120.3237308,7.692307692,0,7.692307692,6.349206349,117.3076923,,2006/7/31,2006/8/6
2006,41,9,22.6109725,120.3237308,9.615384615,0.115384615,5.769230769,8.333333333,59.61538462,,2006/10/2,2006/10/8
2006,42,9,22.6109725,120.3237308,5.633802817,0,5.633802817,6.451612903,64.78873239,,2006/10/9,2006/10/15
2006,43,9,22.6109725,120.3237308,0,0,0,0,0,,2006/10/16,2006/10/22
2006,45,9,22.6109725,120.3237308,1.754385965,0.052631579,1.754385965,3.03030303,29.8245614,,2006/10/30,2006/11/5
2007,10,9,22.6109725,120.3237308,1.960784314,0.019607843,1.960784314,1.818181818,41.17647059,,2007/3/5,2007/3/11
2007,13,9,22.6109725,120.3237308,2,0,2,1.754385965,8,,2007/3/26,2007/4/1
2007,15,9,22.6109725,120.3237308,0,0,0,0,0,,2007/4/9,2007/4/15
2007,18,9,22.6109725,120.3237308,5.769230769,0,5.769230769,5.263157895,53.84615385,,2007/4/30,2007/5/6
2007,21,9,22.6109725,120.3237308,3.773584906,0,3.773584906,2.702702703,20.75471698,,2007/5/21,2007/5/27
2007,3,9,22.6109725,120.3237308,0,0,0,0,0,,2007/1/15,2007/1/21
2007,30,9,22.6109725,120.3237308,7.692307692,0.173076923,7.692307692,6.557377049,101.9230769,,2007/7/23,2007/7/29
2007,34,9,22.6109725,120.3237308,6,0,4,4.166666667,36,,2007/8/20,2007/8/26
2007,36,9,22.6109725,120.3237308,10,0,8,6.578947368,50,,2007/9/3,2007/9/9
2007,40,9,22.6109725,120.3237308,10,0,8,9.803921569,104,,2007/10/1,2007/10/7
2007,52,9,22.6109725,120.3237308,0,0,0,0,0,,2007/12/24,2007/12/30
2007,6,9,22.6109725,120.3237308,2,0,2,2.173913043,22,,2007/2/5,2007/2/11
2007,9,9,22.6109725,120.3237308,1.886792453,0,1.886792453,2.631578947,9.433962264,,2007/2/26,2007/3/4
2008,10,9,22.6109725,120.3237308,0,0.02,0,0,0,,2008/3/3,2008/3/9
2008,13,9,22.6109725,120.3237308,0,0.02,0,0,0,,2008/3/24,2008/3/30
2008,17,9,22.6109725,120.3237308,6,0.14,6,5.882352941,66,,2008/4/21,2008/4/27
2008,22,9,22.6109725,120.3237308,4,0.06,2,2.816901408,26,,2008/5/26,2008/6/1
2008,35,9,22.6109725,120.3237308,10,0.116666667,8.333333333,8.450704225,115,,2008/8/25,2008/8/31
2008,4,9,22.6109725,120.3237308,2,0,2,1.449275362,28,,2008/1/21,2008/1/27
2008,49,9,22.6109725,120.3237308,0,0,0,0,0,,2008/12/1,2008/12/7
2008,52,9,22.6109725,120.3237308,0,0,0,0,0,,2008/12/22,2008/12/28
2009,11,9,22.6109725,120.3237308,0,0,0,0,0,,2009/3/9,2009/3/15
2009,13,9,22.6109725,120.3237308,0,0,0,0,0,,2009/3/23,2009/3/29
2009,15,9,22.6109725,120.3237308,1.851851852,0,1.851851852,1.886792453,22.22222222,,2009/4/6,2009/4/12
2009,17,9,22.6109725,120.3237308,1.818181818,0,1.818181818,1.754385965,10.90909091,,2009/4/20,2009/4/26
2009,19,9,22.6109725,120.3237308,0,0,0,0,0,,2009/5/4,2009/5/10
2009,21,9,22.6109725,120.3237308,1.818181818,0,1.818181818,1.515151515,50.90909091,,2009/5/18,2009/5/24
2009,24,9,22.6109725,120.3237308,0,0,0,0,0,,2009/6/8,2009/6/14
2009,27,9,22.6109725,120.3237308,1.818181818,0,1.818181818,1.694915254,7.272727273,,2009/6/29,2009/7/5
2009,3,9,22.6109725,120.3237308,0,0,0,0,0,,2009/1/12,2009/1/18
2009,31,9,22.6109725,120.3237308,9.433962264,0.018867925,7.547169811,7.142857143,26.41509434,,2009/7/27,2009/8/2
2009,41,9,22.6109725,120.3237308,11.53846154,0.057692308,7.692307692,9.836065574,88.46153846,,2009/10/5,2009/10/11
2009,44,9,22.6109725,120.3237308,0,0,0,0,0,,2009/10/26,2009/11/1
2009,49,9,22.6109725,120.3237308,0,0,0,0,0,,2009/11/30,2009/12/6
2009,50,9,22.6109725,120.3237308,0,0.019230769,0,0,0,,2009/12/7,2009/12/13
2009,51,9,22.6109725,120.3237308,1.136363636,0.003787879,1.136363636,1.315789474,5.303030303,,2009/12/14,2009/12/20
2009,52,9,22.6109725,120.3237308,0,0,0,0,0,,2009/12/21,2009/12/27
2009,6,9,22.6109725,120.3237308,2,0,2,2.173913043,8,,2009/2/2,2009/2/8
2010,12,9,22.6109725,120.3237308,3.921568627,0,3.921568627,4.081632653,31.37254902,,2010/3/15,2010/3/21
2010,29,9,22.6109725,120.3237308,7.692307692,0.038461538,5.769230769,8.333333333,57.69230769,,2010/7/12,2010/7/18
2010,4,9,22.6109725,120.3237308,0,0,0,0,0,,2010/1/18,2010/1/24
2010,44,9,22.6109725,120.3237308,3.626943005,0.005181347,3.10880829,7.82122905,31.0880829,,2010/10/25,2010/10/31
2010,45,9,22.6109725,120.3237308,4.651162791,0.007751938,4.651162791,8.510638298,68.21705426,,2010/11/1,2010/11/7
2010,48,9,22.6109725,120.3237308,2.063983488,0,1.960784314,3.47826087,17.23426213,,2010/11/22,2010/11/28
2010,6,9,22.6109725,120.3237308,0,0,0,0,0,,2010/2/1,2010/2/7
2010,8,9,22.6109725,120.3237308,0,0,0,0,0,,2010/2/15,2010/2/21
2010,9,9,22.6109725,120.3237308,0,0,0,0,0,,2010/2/22,2010/2/28
2011,10,9,22.6109725,120.3237308,0,0,0,0,0,,2011/2/28,2011/3/6
2011,12,9,22.6109725,120.3237308,0,0,0,0,0,,2011/3/14,2011/3/20
2011,13,9,22.6109725,120.3237308,0,0,0,0,0,,2011/3/21,2011/3/27
2011,15,9,22.6109725,120.3237308,0,0,0,0,0,,2011/4/4,2011/4/10
2011,16,9,22.6109725,120.3237308,0,0,0,0,0,,2011/4/11,2011/4/17
2011,17,9,22.6109725,120.3237308,0.666666667,0,0.666666667,1.298701299,0.666666667,,2011/4/18,2011/4/24
2011,18,9,22.6109725,120.3237308,2,0,2,2.380952381,4,,2011/4/25,2011/5/1
2011,19,9,22.6109725,120.3237308,0,0,0,0,0,,2011/5/2,2011/5/8
2011,20,9,22.6109725,120.3237308,0,0,0,0,0,,2011/5/9,2011/5/15
2011,21,9,22.6109725,120.3237308,0,0,0,0,0,,2011/5/16,2011/5/22
2011,22,9,22.6109725,120.3237308,8,0,4,12.12121212,32,,2011/5/23,2011/5/29
2011,24,9,22.6109725,120.3237308,1.960784314,0.019607843,1.960784314,3.03030303,19.60784314,,2011/6/6,2011/6/12
2011,25,9,22.6109725,120.3237308,0,0,0,0,0,,2011/6/13,2011/6/19
2011,27,9,22.6109725,120.3237308,8,0.02,8,16,46,,2011/6/27,2011/7/3
2011,28,9,22.6109725,120.3237308,2,0,2,2.272727273,4,,2011/7/4,2011/7/10
2011,29,9,22.6109725,120.3237308,0,0,0,0,0,,2011/7/11,2011/7/17
2011,3,9,22.6109725,120.3237308,0,0,0,0,0,,2011/1/10,2011/1/16
2011,30,9,22.6109725,120.3237308,0,0,0,0,0,,2011/7/18,2011/7/24
2011,31,9,22.6109725,120.3237308,4,0.02,4,7.142857143,34,,2011/7/25,2011/7/31
2011,33,9,22.6109725,120.3237308,4,0,4,5.405405405,36,,2011/8/8,2011/8/14
2011,38,9,22.6109725,120.3237308,3.2,0,2.4,8.24742268,9.6,,2011/9/12,2011/9/18
2011,4,9,22.6109725,120.3237308,0,0,0,0,0,,2011/1/17,2011/1/23
2011,42,9,22.6109725,120.3237308,0,0,0,0,0,,2011/10/10,2011/10/16
2011,45,9,22.6109725,120.3237308,2,0,2,3.703703704,12,,2011/10/31,2011/11/6
2011,51,9,22.6109725,120.3237308,0.666666667,0,0.666666667,1.470588235,0,,2011/12/12,2011/12/18
2011,52,9,22.6109725,120.3237308,0,0,0,0,0,,2011/12/19,2011/12/25
2011,6,9,22.6109725,120.3237308,0,0,0,0,0,,2011/1/31,2011/2/6
2011,7,9,22.6109725,120.3237308,0,0,0,0,0,,2011/2/7,2011/2/13
2011,9,9,22.6109725,120.3237308,0,0,0,0,0,,2011/2/21,2011/2/27
2012,1,9,22.6109725,120.3237308,4,0,4,13.33333333,20,,2012/1/1,2012/1/1
2012,11,9,22.6109725,120.3237308,0,0,0,0,0,,2012/3/5,2012/3/11
2012,12,9,22.6109725,120.3237308,0,0,0,0,0,,2012/3/12,2012/3/18
2012,13,9,22.6109725,120.3237308,0,0,0,0,0,,2012/3/19,2012/3/25
2012,14,9,22.6109725,120.3237308,2,0,2,6.666666667,0,,2012/3/26,2012/4/1
2012,15,9,22.6109725,120.3237308,2,0,2,5.555555556,0,,2012/4/2,2012/4/8
2012,20,9,22.6109725,120.3237308,0,0,0,0,0,,2012/5/7,2012/5/13
2012,43,9,22.6109725,120.3237308,0,0,0,0,0,,2012/10/15,2012/10/21
2012,48,9,22.6109725,120.3237308,5.852417303,0.071246819,5.34351145,12.99435028,41.22137405,,2012/11/19,2012/11/25
2012,50,9,22.6109725,120.3237308,5.882352941,0.070588235,4.705882353,9.090909091,67.05882353,,2012/12/3,2012/12/9
2012,51,9,22.6109725,120.3237308,0,0,0,0,0,,2012/12/10,2012/12/16
2012,6,9,22.6109725,120.3237308,0,0,0,0,0,,2012/1/30,2012/2/5
2012,8,9,22.6109725,120.3237308,1,0,1,2.702702703,0,,2012/2/13,2012/2/19
2012,9,9,22.6109725,120.3237308,0,0,0,0,0,,2012/2/20,2012/2/26
2005,11,10,22.6063932,120.3183249,2,0,2,2.777777778,66,,2005/3/7,2005/3/13
2005,15,10,22.6063932,120.3183249,2,0.04,2,2.43902439,24,,2005/4/4,2005/4/10
2005,18,10,22.6063932,120.3183249,5.555555556,0.037037037,5.555555556,6.382978723,57.40740741,,2005/4/25,2005/5/1
2005,21,10,22.6063932,120.3183249,5.769230769,0.076923077,3.846153846,5.084745763,57.69230769,,2005/5/16,2005/5/22
2005,24,10,22.6063932,120.3183249,5.882352941,0.019607843,3.921568627,4.285714286,62.74509804,,2005/6/6,2005/6/12
2005,27,10,22.6063932,120.3183249,22,0.18,12,14.1025641,250,,2005/6/27,2005/7/3
2005,29,10,22.6063932,120.3183249,26,0.04,16,20,228,,2005/7/11,2005/7/17
2005,30,10,22.6063932,120.3183249,12,0.06,12,8.955223881,304,,2005/7/18,2005/7/24
2005,31,10,22.6063932,120.3183249,12,0.04,10,9.523809524,224,,2005/7/25,2005/7/31
2005,32,10,22.6063932,120.3183249,12,0.08,8,7.894736842,96,,2005/8/1,2005/8/7
2005,43,10,22.6063932,120.3183249,8,0,2,9.523809524,24,,2005/10/17,2005/10/23
2006,1,10,22.6063932,120.3183249,6,0,6,7.5,54,,2006/1/1,2006/1/1
2006,11,10,22.6063932,120.3183249,5.882352941,0,5.882352941,4.166666667,52.94117647,,2006/3/6,2006/3/12
2006,16,10,22.6063932,120.3183249,15.38461538,0.019230769,7.692307692,8.602150538,203.8461538,,2006/4/10,2006/4/16
2006,19,10,22.6063932,120.3183249,13.46153846,0.307692308,7.692307692,6.796116505,215.3846154,,2006/5/1,2006/5/7
2006,24,10,22.6063932,120.3183249,21.15384615,0.019230769,15.38461538,10.18518519,717.3076923,,2006/6/5,2006/6/11
2006,29,10,22.6063932,120.3183249,31.69398907,0.224043716,19.67213115,18.29652997,320.7650273,,2006/7/10,2006/7/16
2006,30,10,22.6063932,120.3183249,11.76470588,0.039215686,7.843137255,8,176.4705882,,2006/7/17,2006/7/23
2006,31,10,22.6063932,120.3183249,8.43373494,0.156626506,8.43373494,5.691056911,85.54216867,,2006/7/24,2006/7/30
2006,32,10,22.6063932,120.3183249,11.51515152,0.042424242,8.484848485,7.692307692,76.96969697,,2006/7/31,2006/8/6
2006,33,10,22.6063932,120.3183249,6.896551724,0.086206897,6.896551724,4.081632653,53.44827586,,2006/8/7,2006/8/13
2006,36,10,22.6063932,120.3183249,11.32075472,0,5.660377358,12.24489796,67.9245283,,2006/8/28,2006/9/3
2006,38,10,22.6063932,120.3183249,7.920792079,0.01980198,7.920792079,6.611570248,102.970297,,2006/9/11,2006/9/17
2006,39,10,22.6063932,120.3183249,0,0,0,0,0,,2006/9/18,2006/9/24
2006,44,10,22.6063932,120.3183249,3.921568627,0,1.960784314,4.651162791,74.50980392,,2006/10/23,2006/10/29
2007,10,10,22.6063932,120.3183249,0,0.051724138,0,0,0,,2007/3/5,2007/3/11
2007,13,10,22.6063932,120.3183249,10,0,6,6.41025641,144,,2007/3/26,2007/4/1
2007,14,10,22.6063932,120.3183249,4,0,4,3.278688525,48,,2007/4/2,2007/4/8
2007,15,10,22.6063932,120.3183249,0,0,0,0,0,,2007/4/9,2007/4/15
2007,18,10,22.6063932,120.3183249,0,0,0,0,0,,2007/4/30,2007/5/6
2007,2,10,22.6063932,120.3183249,0,0,0,0,0,,2007/1/8,2007/1/14
2007,20,10,22.6063932,120.3183249,8,0,8,7.142857143,130,,2007/5/14,2007/5/20
2007,29,10,22.6063932,120.3183249,24.52830189,0.018867925,11.32075472,16.88311688,271.6981132,,2007/7/16,2007/7/22
2007,34,10,22.6063932,120.3183249,8,0,6,8.163265306,92,,2007/8/20,2007/8/26
2007,36,10,22.6063932,120.3183249,25.49019608,0.078431373,11.76470588,13.54166667,317.6470588,,2007/9/3,2007/9/9
2007,38,10,22.6063932,120.3183249,13.25301205,0,8.43373494,7.482993197,101.2048193,,2007/9/17,2007/9/23
2007,41,10,22.6063932,120.3183249,4,0,4,3.50877193,26,,2007/10/8,2007/10/14
2007,44,10,22.6063932,120.3183249,1.923076923,0,1.923076923,1.754385965,7.692307692,,2007/10/29,2007/11/4
2007,49,10,22.6063932,120.3183249,18.18181818,0.109090909,12.27272727,11.8694362,192.2727273,,2007/12/3,2007/12/9
2007,50,10,22.6063932,120.3183249,4,0.1,4,5.405405405,26,,2007/12/10,2007/12/16
2007,52,10,22.6063932,120.3183249,5.849582173,0.019498607,42.33983287,4.635761589,38.71866295,,2007/12/24,2007/12/30
2007,6,10,22.6063932,120.3183249,0,0,0,0,0,,2007/2/5,2007/2/11
2007,9,10,22.6063932,120.3183249,1.960784314,0.019607843,1.960784314,1.5625,68.62745098,,2007/2/26,2007/3/4
2008,1,10,22.6063932,120.3183249,1.666666667,0,1.666666667,1.515151515,21.66666667,,2008/1/1,2008/1/6
2008,10,10,22.6063932,120.3183249,2,0,2,1.886792453,10,,2008/3/3,2008/3/9
2008,13,10,22.6063932,120.3183249,0,0,5.660377358,0,0,,2008/3/24,2008/3/30
2008,17,10,22.6063932,120.3183249,19.60784314,0.019607843,9.803921569,13.88888889,139.2156863,,2008/4/21,2008/4/27
2008,19,10,22.6063932,120.3183249,0,0.02,0,0,0,,2008/5/5,2008/5/11
2008,26,10,22.6063932,120.3183249,15.68627451,0.117647059,7.843137255,13.55932203,217.6470588,,2008/6/23,2008/6/29
2008,36,10,22.6063932,120.3183249,18,0,12,12.32876712,112,,2008/9/1,2008/9/7
2008,37,10,22.6063932,120.3183249,4,0,2,3.773584906,36,,2008/9/8,2008/9/14
2008,4,10,22.6063932,120.3183249,2,0,2,1.639344262,16,,2008/1/21,2008/1/27
2008,52,10,22.6063932,120.3183249,0,0,0,0,0,,2008/12/22,2008/12/28
2009,11,10,22.6063932,120.3183249,1.923076923,0,1.923076923,1.724137931,7.692307692,,2009/3/9,2009/3/15
2009,13,10,22.6063932,120.3183249,3.846153846,0,3.846153846,3.636363636,30.76923077,,2009/3/23,2009/3/29
2009,15,10,22.6063932,120.3183249,3.846153846,0,3.846153846,3.571428571,48.07692308,,2009/4/6,2009/4/12
2009,17,10,22.6063932,120.3183249,0,0,0,0,0,,2009/4/20,2009/4/26
2009,19,10,22.6063932,120.3183249,13.20754717,0.075471698,5.660377358,13.46153846,196.2264151,,2009/5/4,2009/5/10
2009,20,10,22.6063932,120.3183249,8,0,8,5.970149254,48,,2009/5/11,2009/5/17
2009,24,10,22.6063932,120.3183249,0,0,0,0,0,,2009/6/8,2009/6/14
2009,27,10,22.6063932,120.3183249,1.923076923,0,1.923076923,1.818181818,15.38461538,,2009/6/29,2009/7/5
2009,3,10,22.6063932,120.3183249,2,0,2,1.369863014,12,,2009/1/12,2009/1/18
2009,31,10,22.6063932,120.3183249,21.15384615,0,11.53846154,17.1875,142.3076923,,2009/7/27,2009/8/2
2009,32,10,22.6063932,120.3183249,13.7254902,0,9.803921569,11.47540984,127.4509804,,2009/8/3,2009/8/9
2009,47,10,22.6063932,120.3183249,1.923076923,0.019230769,1.923076923,2.272727273,5.769230769,,2009/11/16,2009/11/22
2009,51,10,22.6063932,120.3183249,12.06896552,0,10.34482759,7.070707071,136.2068966,,2009/12/14,2009/12/20
2009,52,10,22.6063932,120.3183249,0,0.02,0,0,0,,2009/12/21,2009/12/27
2009,6,10,22.6063932,120.3183249,0,0,0,0,0,,2009/2/2,2009/2/8
2010,12,10,22.6063932,120.3183249,5.769230769,0,1.923076923,4.47761194,34.61538462,,2010/3/15,2010/3/21
2010,22,10,22.6063932,120.3183249,1.923076923,0.057692308,1.923076923,2.380952381,28.84615385,,2010/5/24,2010/5/30
2010,28,10,22.6063932,120.3183249,7.843137255,0,7.843137255,5.479452055,64.70588235,,2010/7/5,2010/7/11
2010,33,10,22.6063932,120.3183249,5.882352941,0.019607843,5.882352941,5.172413793,60.78431373,,2010/8/9,2010/8/15
2010,48,10,22.6063932,120.3183249,2.109704641,0.004219409,2.109704641,3.144654088,23.20675105,,2010/11/22,2010/11/28
2010,50,10,22.6063932,120.3183249,10,0.025,10,19.04761905,83.75,,2010/12/6,2010/12/12
2010,8,10,22.6063932,120.3183249,3.846153846,0,1.923076923,3.636363636,23.07692308,,2010/2/15,2010/2/21
2010,9,10,22.6063932,120.3183249,1.960784314,0.019607843,1.960784314,1.5625,45.09803922,,2010/2/22,2010/2/28
2011,1,10,22.6063932,120.3183249,2.036659878,0.00814664,1.83299389,3.378378378,16.29327902,,2011/1/1,2011/1/2
2011,12,10,22.6063932,120.3183249,0,0,0,0,0,,2011/3/14,2011/3/20
2011,13,10,22.6063932,120.3183249,0,0,0,0,0,,2011/3/21,2011/3/27
2011,14,10,22.6063932,120.3183249,0,0,0,0,0,,2011/3/28,2011/4/3
2011,15,10,22.6063932,120.3183249,0,0,0,0,0,,2011/4/4,2011/4/10
2011,16,10,22.6063932,120.3183249,6,0,4,10.34482759,40,,2011/4/11,2011/4/17
2011,17,10,22.6063932,120.3183249,1.333333333,0.046666667,1.333333333,2.083333333,18.66666667,,2011/4/18,2011/4/24
2011,18,10,22.6063932,120.3183249,0,0,0,0,0,,2011/4/25,2011/5/1
2011,19,10,22.6063932,120.3183249,2,0,2,2.941176471,22,,2011/5/2,2011/5/8
2011,20,10,22.6063932,120.3183249,2,0,2,2.325581395,20,,2011/5/9,2011/5/15
2011,21,10,22.6063932,120.3183249,16,0,8,13.1147541,46,,2011/5/16,2011/5/22
2011,22,10,22.6063932,120.3183249,18,0.34,10,20.93023256,178,,2011/5/23,2011/5/29
2011,23,10,22.6063932,120.3183249,10,0.02,6,10.63829787,56,,2011/5/30,2011/6/5
2011,24,10,22.6063932,120.3183249,8,0.04,4,8.888888889,54,,2011/6/6,2011/6/12
2011,25,10,22.6063932,120.3183249,0,0,0,0,0,,2011/6/13,2011/6/19
2011,26,10,22.6063932,120.3183249,100,2,100,25,1300,,2011/6/20,2011/6/26
2011,28,10,22.6063932,120.3183249,7.547169811,0,7.547169811,7.272727273,107.5471698,,2011/7/4,2011/7/10
2011,29,10,22.6063932,120.3183249,8,0,4,7.272727273,66,,2011/7/11,2011/7/17
2011,3,10,22.6063932,120.3183249,3,0,3,5.769230769,40,,2011/1/10,2011/1/16
2011,30,10,22.6063932,120.3183249,16,0,8,15.38461538,124,,2011/7/18,2011/7/24
2011,31,10,22.6063932,120.3183249,14,0.06,6,15.55555556,146,,2011/7/25,2011/7/31
2011,32,10,22.6063932,120.3183249,8,0.04,8,7.142857143,62,,2011/8/1,2011/8/7
2011,33,10,22.6063932,120.3183249,6,0,6,8.333333333,34,,2011/8/8,2011/8/14
2011,35,10,22.6063932,120.3183249,2,0,2,1.960784314,30,,2011/8/22,2011/8/28
2011,41,10,22.6063932,120.3183249,0,0,0,0,0,,2011/10/3,2011/10/9
2011,44,10,22.6063932,120.3183249,5.245901639,0.009836066,4.918032787,8.556149733,23.93442623,,2011/10/24,2011/10/30
2011,45,10,22.6063932,120.3183249,10,0,6,15.625,24,,2011/10/31,2011/11/6
2011,49,10,22.6063932,120.3183249,0,0,0,0,0,,2011/11/28,2011/12/4
2011,5,10,22.6063932,120.3183249,0.666666667,0,0.666666667,1.162790698,5,,2011/1/24,2011/1/30
2011,50,10,22.6063932,120.3183249,0,0,0,0,0,,2011/12/5,2011/12/11
2011,52,10,22.6063932,120.3183249,8.02919708,0,4.379562044,7.971014493,70.80291971,,2011/12/19,2011/12/25
2011,6,10,22.6063932,120.3183249,0,0,0,0,0,,2011/1/31,2011/2/6
2011,9,10,22.6063932,120.3183249,0,0,0,0,0,,2011/2/21,2011/2/27
2012,11,10,22.6063932,120.3183249,3.846153846,0,3.846153846,5.714285714,80.76923077,,2012/3/5,2012/3/11
2012,12,10,22.6063932,120.3183249,2,0,2,4.651162791,0,,2012/3/12,2012/3/18
2012,13,10,22.6063932,120.3183249,2,0,2,4.166666667,6,,2012/3/19,2012/3/25
2012,15,10,22.6063932,120.3183249,2,0,2,4.166666667,0,,2012/4/2,2012/4/8
2012,16,10,22.6063932,120.3183249,0,0,0,0,0,,2012/4/9,2012/4/15
2012,19,10,22.6063932,120.3183249,16,0.04,16,27.5862069,350,,2012/4/30,2012/5/6
2012,21,10,22.6063932,120.3183249,12,0,12,20,152,,2012/5/14,2012/5/20
2012,22,10,22.6063932,120.3183249,12,0.04,8,13.63636364,160,,2012/5/21,2012/5/27
2012,24,10,22.6063932,120.3183249,0,0,0,0,0,,2012/6/4,2012/6/10
2012,3,10,22.6063932,120.3183249,0,0,0,0,0,,2012/1/9,2012/1/15
2012,33,10,22.6063932,120.3183249,4.545454545,0.009090909,4.545454545,5.813953488,27.27272727,,2012/8/6,2012/8/12
2012,34,10,22.6063932,120.3183249,2,0,2,2.083333333,14,,2012/8/13,2012/8/19
2012,42,10,22.6063932,120.3183249,0,0,0,0,0,,2012/10/8,2012/10/14
2012,50,10,22.6063932,120.3183249,4,0.08,4,8,54,,2012/12/3,2012/12/9
2012,51,10,22.6063932,120.3183249,1.176470588,0,1.176470588,1.818181818,4.705882353,,2012/12/10,2012/12/16
2012,6,10,22.6063932,120.3183249,0,0,0,0,0,,2012/1/30,2012/2/5
2012,9,10,22.6063932,120.3183249,1,0,1,2.631578947,0,,2012/2/20,2012/2/26
2005,10,11,22.6092304,120.3111166,2,0.06,2,3.571428571,52,,2005/2/28,2005/3/6
2005,14,11,22.6092304,120.3111166,2,0,2,3.703703704,22,,2005/3/28,2005/4/3
2005,17,11,22.6092304,120.3111166,2,0.04,2,1.666666667,26,,2005/4/18,2005/4/24
2005,21,11,22.6092304,120.3111166,2,0.02,2,1.818181818,6,,2005/5/16,2005/5/22
2005,24,11,22.6092304,120.3111166,3.773584906,0.037735849,3.773584906,3.636363636,45.28301887,,2005/6/6,2005/6/12
2005,27,11,22.6092304,120.3111166,7.692307692,0.076923077,7.692307692,5.128205128,86.53846154,,2005/6/27,2005/7/3
2005,30,11,22.6092304,120.3111166,2,0.02,6,1.538461538,96,,2005/7/18,2005/7/24
2005,32,11,22.6092304,120.3111166,6,0.02,6,5.555555556,64,,2005/8/1,2005/8/7
2005,42,11,22.6092304,120.3111166,1.818181818,0.127272727,3.636363636,2.564102564,207.2727273,,2005/10/10,2005/10/16
2005,49,11,22.6092304,120.3111166,9.722222222,0,8.333333333,6.194690265,155.5555556,,2005/11/28,2005/12/4
2006,1,11,22.6092304,120.3111166,2,0,2,2.631578947,34,,2006/1/1,2006/1/1
2006,11,11,22.6092304,120.3111166,0,0,0,0,0,,2006/3/6,2006/3/12
2006,16,11,22.6092304,120.3111166,9.615384615,0.038461538,5.769230769,7.692307692,132.6923077,,2006/4/10,2006/4/16
2006,19,11,22.6092304,120.3111166,7.547169811,0.037735849,7.547169811,3.773584906,149.0566038,,2006/5/1,2006/5/7
2006,23,11,22.6092304,120.3111166,13.46153846,0,13.46153846,8.43373494,201.9230769,,2006/5/29,2006/6/4
2006,33,11,22.6092304,120.3111166,13.51351351,0.22972973,12.16216216,7.518796992,101.3513514,,2006/8/7,2006/8/13
2006,36,11,22.6092304,120.3111166,12.36933798,0.06271777,10.10452962,8.402366864,172.1254355,,2006/8/28,2006/9/3
2006,49,11,22.6092304,120.3111166,2.666666667,0.04,2.666666667,2.777777778,98,,2006/11/27,2006/12/3
2007,10,11,22.6092304,120.3111166,2,0,2,1.960784314,24,,2007/3/5,2007/3/11
2007,13,11,22.6092304,120.3111166,2,0,2,1.754385965,32,,2007/3/26,2007/4/1
